"x_variable","x_value","y_variable","y_value","total","perc"
"gender_category","1","n_rcvry_preferred_incentives","1",25,0.247524752475248
"gender_category","2","n_rcvry_preferred_incentives","1",2,0.0198019801980198
"gender_category","1","n_rcvry_preferred_incentives","2",49,0.485148514851485
"gender_category","2","n_rcvry_preferred_incentives","2",5,0.0495049504950495
"gender_category","1","n_rcvry_preferred_incentives","3",30,0.297029702970297
"gender_category","2","n_rcvry_preferred_incentives","3",3,0.0297029702970297
"gender_category","1","n_rcvry_preferred_incentives","4",32,0.316831683168317
"gender_category","2","n_rcvry_preferred_incentives","4",3,0.0297029702970297
"gender_category","1","n_rcvry_preferred_incentives","5",67,0.663366336633663
"gender_category","2","n_rcvry_preferred_incentives","5",7,0.0693069306930693
"gender_category","1","n_rcvry_preferred_incentives","6",41,0.405940594059406
"gender_category","2","n_rcvry_preferred_incentives","6",1,0.0099009900990099
"gender_category","1","n_rcvry_preferred_incentives","7",17,0.168316831683168
"gender_category","2","n_rcvry_preferred_incentives","7",3,0.0297029702970297
"gender_category","1","n_rcvry_preferred_incentives","8",15,0.148514851485149
"gender_category","2","n_rcvry_preferred_incentives","8",2,0.0198019801980198
"gender_category","1","n_rcvry_preferred_incentives","9",51,0.504950495049505
"gender_category","2","n_rcvry_preferred_incentives","9",6,0.0594059405940594
"gender_category","1","n_rcvry_preferred_incentives","10",60,0.594059405940594
"gender_category","2","n_rcvry_preferred_incentives","10",7,0.0693069306930693
"gender_category","1","n_rcvry_preferred_incentives","11",19,0.188118811881188
"gender_category","2","n_rcvry_preferred_incentives","11",9,0.0891089108910891
"gender_category","1","n_rcvry_preferred_incentives","12",0,0
"gender_category","2","n_rcvry_preferred_incentives","12",0,0
"gender_category","1","n_rcvry_preferred_incentives","13",1,0.0099009900990099
"gender_category","2","n_rcvry_preferred_incentives","13",0,0
"gender_category","1","n_rcvry_preferred_incentives","Other",0,0
"gender_category","2","n_rcvry_preferred_incentives","Other",0,0
"age_category","1","n_rcvry_preferred_incentives","1",1,0.0099009900990099
"age_category","2","n_rcvry_preferred_incentives","1",22,0.217821782178218
"age_category","3","n_rcvry_preferred_incentives","1",4,0.0396039603960396
"age_category","1","n_rcvry_preferred_incentives","2",1,0.0099009900990099
"age_category","2","n_rcvry_preferred_incentives","2",45,0.445544554455446
"age_category","3","n_rcvry_preferred_incentives","2",8,0.0792079207920792
"age_category","1","n_rcvry_preferred_incentives","3",0,0
"age_category","2","n_rcvry_preferred_incentives","3",31,0.306930693069307
"age_category","3","n_rcvry_preferred_incentives","3",2,0.0198019801980198
"age_category","1","n_rcvry_preferred_incentives","4",0,0
"age_category","2","n_rcvry_preferred_incentives","4",25,0.247524752475248
"age_category","3","n_rcvry_preferred_incentives","4",10,0.099009900990099
"age_category","1","n_rcvry_preferred_incentives","5",1,0.0099009900990099
"age_category","2","n_rcvry_preferred_incentives","5",64,0.633663366336634
"age_category","3","n_rcvry_preferred_incentives","5",9,0.0891089108910891
"age_category","1","n_rcvry_preferred_incentives","6",0,0
"age_category","2","n_rcvry_preferred_incentives","6",36,0.356435643564356
"age_category","3","n_rcvry_preferred_incentives","6",6,0.0594059405940594
"age_category","1","n_rcvry_preferred_incentives","7",1,0.0099009900990099
"age_category","2","n_rcvry_preferred_incentives","7",17,0.168316831683168
"age_category","3","n_rcvry_preferred_incentives","7",2,0.0198019801980198
"age_category","1","n_rcvry_preferred_incentives","8",0,0
"age_category","2","n_rcvry_preferred_incentives","8",14,0.138613861386139
"age_category","3","n_rcvry_preferred_incentives","8",3,0.0297029702970297
"age_category","1","n_rcvry_preferred_incentives","9",0,0
"age_category","2","n_rcvry_preferred_incentives","9",47,0.465346534653465
"age_category","3","n_rcvry_preferred_incentives","9",10,0.099009900990099
"age_category","1","n_rcvry_preferred_incentives","10",1,0.0099009900990099
"age_category","2","n_rcvry_preferred_incentives","10",58,0.574257425742574
"age_category","3","n_rcvry_preferred_incentives","10",8,0.0792079207920792
"age_category","1","n_rcvry_preferred_incentives","11",0,0
"age_category","2","n_rcvry_preferred_incentives","11",25,0.247524752475248
"age_category","3","n_rcvry_preferred_incentives","11",3,0.0297029702970297
"age_category","1","n_rcvry_preferred_incentives","12",0,0
"age_category","2","n_rcvry_preferred_incentives","12",0,0
"age_category","3","n_rcvry_preferred_incentives","12",0,0
"age_category","1","n_rcvry_preferred_incentives","13",0,0
"age_category","2","n_rcvry_preferred_incentives","13",1,0.0099009900990099
"age_category","3","n_rcvry_preferred_incentives","13",0,0
"age_category","1","n_rcvry_preferred_incentives","Other",0,0
"age_category","2","n_rcvry_preferred_incentives","Other",0,0
"age_category","3","n_rcvry_preferred_incentives","Other",0,0
"edu_levl_category","1","n_rcvry_preferred_incentives","1",1,0.0099009900990099
"edu_levl_category","2","n_rcvry_preferred_incentives","1",5,0.0495049504950495
"edu_levl_category","3","n_rcvry_preferred_incentives","1",3,0.0297029702970297
"edu_levl_category","4","n_rcvry_preferred_incentives","1",10,0.099009900990099
"edu_levl_category","5","n_rcvry_preferred_incentives","1",8,0.0792079207920792
"edu_levl_category","6","n_rcvry_preferred_incentives","1",0,0
"edu_levl_category","1","n_rcvry_preferred_incentives","2",1,0.0099009900990099
"edu_levl_category","2","n_rcvry_preferred_incentives","2",10,0.099009900990099
"edu_levl_category","3","n_rcvry_preferred_incentives","2",15,0.148514851485149
"edu_levl_category","4","n_rcvry_preferred_incentives","2",13,0.128712871287129
"edu_levl_category","5","n_rcvry_preferred_incentives","2",10,0.099009900990099
"edu_levl_category","6","n_rcvry_preferred_incentives","2",5,0.0495049504950495
"edu_levl_category","1","n_rcvry_preferred_incentives","3",1,0.0099009900990099
"edu_levl_category","2","n_rcvry_preferred_incentives","3",3,0.0297029702970297
"edu_levl_category","3","n_rcvry_preferred_incentives","3",6,0.0594059405940594
"edu_levl_category","4","n_rcvry_preferred_incentives","3",12,0.118811881188119
"edu_levl_category","5","n_rcvry_preferred_incentives","3",9,0.0891089108910891
"edu_levl_category","6","n_rcvry_preferred_incentives","3",2,0.0198019801980198
"edu_levl_category","1","n_rcvry_preferred_incentives","4",1,0.0099009900990099
"edu_levl_category","2","n_rcvry_preferred_incentives","4",4,0.0396039603960396
"edu_levl_category","3","n_rcvry_preferred_incentives","4",5,0.0495049504950495
"edu_levl_category","4","n_rcvry_preferred_incentives","4",11,0.108910891089109
"edu_levl_category","5","n_rcvry_preferred_incentives","4",10,0.099009900990099
"edu_levl_category","6","n_rcvry_preferred_incentives","4",4,0.0396039603960396
"edu_levl_category","1","n_rcvry_preferred_incentives","5",1,0.0099009900990099
"edu_levl_category","2","n_rcvry_preferred_incentives","5",8,0.0792079207920792
"edu_levl_category","3","n_rcvry_preferred_incentives","5",24,0.237623762376238
"edu_levl_category","4","n_rcvry_preferred_incentives","5",24,0.237623762376238
"edu_levl_category","5","n_rcvry_preferred_incentives","5",13,0.128712871287129
"edu_levl_category","6","n_rcvry_preferred_incentives","5",4,0.0396039603960396
"edu_levl_category","1","n_rcvry_preferred_incentives","6",1,0.0099009900990099
"edu_levl_category","2","n_rcvry_preferred_incentives","6",7,0.0693069306930693
"edu_levl_category","3","n_rcvry_preferred_incentives","6",13,0.128712871287129
"edu_levl_category","4","n_rcvry_preferred_incentives","6",8,0.0792079207920792
"edu_levl_category","5","n_rcvry_preferred_incentives","6",10,0.099009900990099
"edu_levl_category","6","n_rcvry_preferred_incentives","6",3,0.0297029702970297
"edu_levl_category","1","n_rcvry_preferred_incentives","7",1,0.0099009900990099
"edu_levl_category","2","n_rcvry_preferred_incentives","7",2,0.0198019801980198
"edu_levl_category","3","n_rcvry_preferred_incentives","7",2,0.0198019801980198
"edu_levl_category","4","n_rcvry_preferred_incentives","7",9,0.0891089108910891
"edu_levl_category","5","n_rcvry_preferred_incentives","7",5,0.0495049504950495
"edu_levl_category","6","n_rcvry_preferred_incentives","7",1,0.0099009900990099
"edu_levl_category","1","n_rcvry_preferred_incentives","8",1,0.0099009900990099
"edu_levl_category","2","n_rcvry_preferred_incentives","8",3,0.0297029702970297
"edu_levl_category","3","n_rcvry_preferred_incentives","8",1,0.0099009900990099
"edu_levl_category","4","n_rcvry_preferred_incentives","8",6,0.0594059405940594
"edu_levl_category","5","n_rcvry_preferred_incentives","8",6,0.0594059405940594
"edu_levl_category","6","n_rcvry_preferred_incentives","8",0,0
"edu_levl_category","1","n_rcvry_preferred_incentives","9",0,0
"edu_levl_category","2","n_rcvry_preferred_incentives","9",8,0.0792079207920792
"edu_levl_category","3","n_rcvry_preferred_incentives","9",16,0.158415841584158
"edu_levl_category","4","n_rcvry_preferred_incentives","9",16,0.158415841584158
"edu_levl_category","5","n_rcvry_preferred_incentives","9",13,0.128712871287129
"edu_levl_category","6","n_rcvry_preferred_incentives","9",4,0.0396039603960396
"edu_levl_category","1","n_rcvry_preferred_incentives","10",0,0
"edu_levl_category","2","n_rcvry_preferred_incentives","10",8,0.0792079207920792
"edu_levl_category","3","n_rcvry_preferred_incentives","10",23,0.227722772277228
"edu_levl_category","4","n_rcvry_preferred_incentives","10",19,0.188118811881188
"edu_levl_category","5","n_rcvry_preferred_incentives","10",13,0.128712871287129
"edu_levl_category","6","n_rcvry_preferred_incentives","10",4,0.0396039603960396
"edu_levl_category","1","n_rcvry_preferred_incentives","11",1,0.0099009900990099
"edu_levl_category","2","n_rcvry_preferred_incentives","11",4,0.0396039603960396
"edu_levl_category","3","n_rcvry_preferred_incentives","11",8,0.0792079207920792
"edu_levl_category","4","n_rcvry_preferred_incentives","11",9,0.0891089108910891
"edu_levl_category","5","n_rcvry_preferred_incentives","11",5,0.0495049504950495
"edu_levl_category","6","n_rcvry_preferred_incentives","11",1,0.0099009900990099
"edu_levl_category","1","n_rcvry_preferred_incentives","12",0,0
"edu_levl_category","2","n_rcvry_preferred_incentives","12",0,0
"edu_levl_category","3","n_rcvry_preferred_incentives","12",0,0
"edu_levl_category","4","n_rcvry_preferred_incentives","12",0,0
"edu_levl_category","5","n_rcvry_preferred_incentives","12",0,0
"edu_levl_category","6","n_rcvry_preferred_incentives","12",0,0
"edu_levl_category","1","n_rcvry_preferred_incentives","13",0,0
"edu_levl_category","2","n_rcvry_preferred_incentives","13",0,0
"edu_levl_category","3","n_rcvry_preferred_incentives","13",0,0
"edu_levl_category","4","n_rcvry_preferred_incentives","13",0,0
"edu_levl_category","5","n_rcvry_preferred_incentives","13",0,0
"edu_levl_category","6","n_rcvry_preferred_incentives","13",1,0.0099009900990099
"edu_levl_category","1","n_rcvry_preferred_incentives","Other",0,0
"edu_levl_category","2","n_rcvry_preferred_incentives","Other",0,0
"edu_levl_category","3","n_rcvry_preferred_incentives","Other",0,0
"edu_levl_category","4","n_rcvry_preferred_incentives","Other",0,0
"edu_levl_category","5","n_rcvry_preferred_incentives","Other",0,0
"edu_levl_category","6","n_rcvry_preferred_incentives","Other",0,0
"exp_category","1","n_rcvry_preferred_incentives","1",5,0.0495049504950495
"exp_category","2","n_rcvry_preferred_incentives","1",4,0.0396039603960396
"exp_category","3","n_rcvry_preferred_incentives","1",5,0.0495049504950495
"exp_category","4","n_rcvry_preferred_incentives","1",7,0.0693069306930693
"exp_category","5","n_rcvry_preferred_incentives","1",6,0.0594059405940594
"exp_category","1","n_rcvry_preferred_incentives","2",2,0.0198019801980198
"exp_category","2","n_rcvry_preferred_incentives","2",5,0.0495049504950495
"exp_category","3","n_rcvry_preferred_incentives","2",24,0.237623762376238
"exp_category","4","n_rcvry_preferred_incentives","2",11,0.108910891089109
"exp_category","5","n_rcvry_preferred_incentives","2",12,0.118811881188119
"exp_category","1","n_rcvry_preferred_incentives","3",2,0.0198019801980198
"exp_category","2","n_rcvry_preferred_incentives","3",4,0.0396039603960396
"exp_category","3","n_rcvry_preferred_incentives","3",12,0.118811881188119
"exp_category","4","n_rcvry_preferred_incentives","3",8,0.0792079207920792
"exp_category","5","n_rcvry_preferred_incentives","3",7,0.0693069306930693
"exp_category","1","n_rcvry_preferred_incentives","4",1,0.0099009900990099
"exp_category","2","n_rcvry_preferred_incentives","4",5,0.0495049504950495
"exp_category","3","n_rcvry_preferred_incentives","4",10,0.099009900990099
"exp_category","4","n_rcvry_preferred_incentives","4",5,0.0495049504950495
"exp_category","5","n_rcvry_preferred_incentives","4",14,0.138613861386139
"exp_category","1","n_rcvry_preferred_incentives","5",1,0.0099009900990099
"exp_category","2","n_rcvry_preferred_incentives","5",8,0.0792079207920792
"exp_category","3","n_rcvry_preferred_incentives","5",42,0.415841584158416
"exp_category","4","n_rcvry_preferred_incentives","5",10,0.099009900990099
"exp_category","5","n_rcvry_preferred_incentives","5",13,0.128712871287129
"exp_category","1","n_rcvry_preferred_incentives","6",0,0
"exp_category","2","n_rcvry_preferred_incentives","6",5,0.0495049504950495
"exp_category","3","n_rcvry_preferred_incentives","6",22,0.217821782178218
"exp_category","4","n_rcvry_preferred_incentives","6",7,0.0693069306930693
"exp_category","5","n_rcvry_preferred_incentives","6",8,0.0792079207920792
"exp_category","1","n_rcvry_preferred_incentives","7",2,0.0198019801980198
"exp_category","2","n_rcvry_preferred_incentives","7",3,0.0297029702970297
"exp_category","3","n_rcvry_preferred_incentives","7",4,0.0396039603960396
"exp_category","4","n_rcvry_preferred_incentives","7",5,0.0495049504950495
"exp_category","5","n_rcvry_preferred_incentives","7",6,0.0594059405940594
"exp_category","1","n_rcvry_preferred_incentives","8",1,0.0099009900990099
"exp_category","2","n_rcvry_preferred_incentives","8",4,0.0396039603960396
"exp_category","3","n_rcvry_preferred_incentives","8",3,0.0297029702970297
"exp_category","4","n_rcvry_preferred_incentives","8",4,0.0396039603960396
"exp_category","5","n_rcvry_preferred_incentives","8",5,0.0495049504950495
"exp_category","1","n_rcvry_preferred_incentives","9",2,0.0198019801980198
"exp_category","2","n_rcvry_preferred_incentives","9",3,0.0297029702970297
"exp_category","3","n_rcvry_preferred_incentives","9",30,0.297029702970297
"exp_category","4","n_rcvry_preferred_incentives","9",9,0.0891089108910891
"exp_category","5","n_rcvry_preferred_incentives","9",13,0.128712871287129
"exp_category","1","n_rcvry_preferred_incentives","10",1,0.0099009900990099
"exp_category","2","n_rcvry_preferred_incentives","10",3,0.0297029702970297
"exp_category","3","n_rcvry_preferred_incentives","10",41,0.405940594059406
